TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
1800000,10.00,922.90,244.22,1.4538,13.00,-893.4780
1850000,8.00,942.94,285.63,1.2910,10.75,-910.3770
1900000,19.00,833.61,334.49,2.4810,21.95,-790.6610
1950000,12.00,903.55,289.20,1.5537,20.25,-868.6300
2000000,23.00,792.06,249.27,2.9322,15.57,-755.6330
2050000,10.00,923.29,276.25,1.4047,16.90,-890.6650
2100000,18.00,842.51,295.54,2.4248,15.72,-803.9560
2150000,16.00,862.29,267.97,2.1811,13.31,-827.4930
2200000,19.00,833.41,332.58,2.4583,20.89,-790.6520
2250000,25.00,772.12,288.79,3.2077,16.48,-730.7410
2300000,14.00,883.17,265.98,1.7903,18.07,-849.5720
2350000,14.00,882.38,219.04,1.9422,12.43,-853.4760
2400000,20.00,822.36,257.24,2.5085,15.80,-786.6360
2450000,10.00,923.43,269.32,1.3513,18.30,-891.4980
2500000,16.00,862.69,260.58,2.1012,15.81,-828.6320
2550000,8.00,943.12,185.98,1.1564,13.00,-920.5220
2600000,18.00,843.67,407.21,2.3744,22.17,-793.9490
2650000,25.00,774.93,495.43,3.1479,27.72,-712.8870
2700000,21.00,815.33,489.59,2.6523,30.33,-755.8710
2750000,8.00,943.19,168.06,1.0412,13.88,-922.3840
2800000,17.00,855.27,381.44,1.9784,31.47,-808.6260
2850000,16.00,863.74,300.92,1.8073,22.38,-825.6480
2900000,8.00,944.09,275.37,0.8435,25.12,-912.5530
2950000,24.00,783.75,626.73,3.2271,22.96,-709.0770
3000000,36.00,671.55,830.02,4.3751,44.97,-570.5480
3050000,25.00,775.62,522.24,3.1505,30.48,-710.8960
3100000,18.00,845.63,552.03,2.4195,33.06,-781.4270
3150000,8.00,943.24,185.27,1.0878,14.50,-920.7130
3200000,22.00,810.28,630.12,2.4631,52.55,-736.2680
3250000,18.00,848.18,520.38,1.7585,47.22,-787.1420
3300000,34.00,706.77,1056.63,3.9419,90.97,-584.1070
3350000,19.00,842.21,647.56,2.0191,67.21,-767.9540
3400000,39.00,661.29,931.84,3.8572,93.97,-548.6060
3450000,30.00,735.17,781.73,3.2332,61.23,-641.9970
3500000,31.00,732.43,1001.92,3.5591,83.45,-616.7380
3550000,31.00,734.06,749.51,2.9715,88.71,-643.6090
3600000,37.00,677.26,780.18,3.7740,86.86,-580.7420
3650000,31.00,736.50,826.10,3.1285,96.58,-638.3900
3700000,20.00,838.10,785.60,2.1657,94.50,-749.5400
3750000,3.00,993.90,270.39,0.5716,20.67,-965.3610
3800000,21.00,832.54,848.23,2.1854,112.29,-737.2170
3850000,14.00,893.24,724.85,1.5798,90.00,-813.7550
3900000,24.00,793.63,746.81,2.7453,64.12,-706.9490
3950000,42.00,643.18,1236.65,4.5351,117.29,-498.5150
4000000,25.00,778.27,483.02,2.2623,41.08,-717.4680
4050000,24.00,796.95,1014.30,2.9454,77.96,-683.5200
4100000,5.00,973.76,271.69,0.7893,19.20,-944.0910
4150000,40.00,657.92,1111.11,4.0881,108.80,-526.8090
4200000,24.00,810.73,1152.12,2.6073,135.38,-683.5180
4250000,33.00,725.06,1062.43,3.2389,118.12,-602.3170
4300000,9.00,934.19,281.66,1.0897,26.11,-901.5240
4350000,5.00,973.92,274.49,0.7633,22.40,-943.9710
4400000,41.00,649.65,1173.44,4.2707,110.95,-511.8060
4450000,16.00,877.97,796.97,1.7226,111.31,-790.2730
4500000,25.00,805.08,1171.09,2.6290,148.32,-675.4710
4550000,14.00,888.78,774.93,1.9223,58.14,-804.2870
4600000,44.00,623.91,1094.63,4.3033,114.70,-492.4470
4650000,41.00,643.11,1091.09,4.3207,95.00,-513.5010
4700000,25.00,804.87,1192.38,2.6424,147.48,-673.1320
4750000,10.00,935.52,867.52,1.3652,139.20,-843.7680
4800000,27.00,772.08,1133.70,3.0066,90.96,-645.2100
4850000,42.00,657.32,1226.04,3.9704,150.95,-513.7160
4900000,24.00,798.67,1017.09,2.8819,85.12,-684.9610
4950000,24.00,797.90,679.09,2.3450,81.92,-717.9910
5000000,36.00,770.62,1186.02,3.1324,320.17,-634.0180
5050000,43.00,633.09,1178.19,4.2801,114.91,-493.7710
5100000,18.00,863.42,912.81,1.8476,131.89,-763.1390
5150000,39.00,679.45,925.77,2.8131,140.54,-567.3730
5200000,40.00,656.83,1165.33,4.1945,106.08,-520.2970
5250000,35.00,745.74,1196.53,3.0245,228.97,-608.5870
5300000,11.00,913.88,251.98,1.2024,22.91,-883.1820
5350000,24.00,799.70,1080.80,2.9545,89.42,-679.6200
5400000,34.00,713.62,886.17,3.2618,111.12,-608.0030
5450000,30.00,758.45,1262.35,3.2595,138.83,-617.2150
5500000,41.00,662.10,1193.32,3.7912,141.32,-522.2680
5550000,24.00,802.67,1083.27,2.9907,101.79,-682.3430
5600000,31.00,750.57,1375.13,3.5792,141.97,-597.5570
5650000,32.00,738.85,985.20,2.6711,132.91,-624.3300
5700000,28.00,774.16,1018.41,2.9005,131.71,-658.3190
5750000,32.00,740.55,1034.97,2.9825,138.22,-621.0530
5800000,35.00,703.69,970.67,3.5357,108.83,-589.1230
5850000,26.00,790.59,1055.15,2.8655,126.27,-672.0750
5900000,12.00,903.11,263.33,1.5511,16.58,-870.7770
5950000,31.00,731.27,839.07,3.1069,79.71,-631.8630
6000000,22.00,820.02,1134.22,2.8002,96.82,-695.5980
6050000,7.00,953.65,336.97,1.1146,19.00,-916.4530
6100000,26.00,784.95,876.27,2.7530,104.58,-684.3230
6150000,39.00,680.65,1369.12,4.0330,143.62,-524.2380
6200000,21.00,832.07,915.64,2.3335,110.05,-730.0060
6250000,30.00,754.96,896.21,2.7442,127.20,-650.3390
6300000,15.00,878.27,543.99,1.8201,52.47,-816.3710
6350000,14.00,886.54,643.19,1.9238,42.14,-815.2210
6400000,52.00,615.31,1312.24,4.8102,238.06,-458.0860
6450000,24.00,801.10,915.13,2.6983,95.25,-697.5870
6500000,29.00,753.21,858.85,3.0832,90.24,-652.8250
6550000,38.00,685.14,1336.89,4.0954,132.26,-532.4510
6600000,42.00,639.13,1242.92,4.5902,107.64,-493.8380
6650000,27.00,774.55,885.66,2.8592,100.11,-672.4840
6700000,34.00,706.93,744.04,2.8148,91.44,-615.5260
6750000,48.00,612.58,1360.89,4.6592,166.88,-452.4910
6800000,50.00,578.67,1315.98,5.0623,133.34,-422.0720
6850000,50.00,589.87,1044.99,4.3244,155.74,-460.3710
6900000,39.00,678.14,902.59,3.4574,137.18,-568.3810
6950000,30.00,745.40,856.98,2.8307,95.33,-644.7020
7000000,16.00,867.21,564.06,2.0274,44.06,-802.8040
7050000,31.00,728.72,828.39,3.4293,71.48,-630.3810
7100000,50.00,584.93,1345.86,4.8300,145.86,-425.3440
7150000,38.00,684.87,1350.19,4.1457,131.55,-530.8510
7200000,40.00,654.90,924.03,3.7122,101.25,-542.4970
7250000,38.00,676.97,972.83,3.3800,110.76,-560.6870
7300000,36.00,700.17,930.12,3.2771,124.47,-589.1580
7350000,57.00,529.27,1312.08,5.1936,156.05,-369.5620
7400000,35.00,713.70,1249.61,3.6594,137.43,-571.2390
7450000,27.00,780.14,933.62,2.7326,120.81,-673.2780
7500000,33.00,750.15,987.94,2.7648,194.15,-634.8560
7550000,26.00,793.02,934.87,2.4894,135.62,-686.5330
7600000,37.00,687.20,994.83,3.5976,113.73,-569.2170
7650000,31.00,731.99,837.94,3.3402,82.03,-632.6960
7700000,28.00,768.61,884.48,2.7077,111.89,-666.1620
7750000,32.00,734.05,1242.64,3.5752,117.91,-593.7860
7800000,28.00,762.39,855.11,2.9856,89.68,-662.8790
7850000,46.00,616.30,1299.51,4.6774,137.70,-463.3490
7900000,39.00,673.09,1303.48,4.2945,124.23,-523.2420
7950000,35.00,711.22,1359.75,3.8658,130.34,-557.7450
8000000,44.00,613.46,1188.63,4.8607,90.95,-472.5970
8050000,29.00,758.73,915.58,2.9303,109.28,-652.6720
8100000,20.00,839.73,889.41,2.2707,102.65,-740.7890
8150000,28.00,770.62,904.48,2.6573,119.07,-666.1720
8200000,34.00,710.44,914.03,3.2667,101.76,-602.0370
8250000,24.00,802.64,948.02,2.5708,101.67,-695.8380
8300000,26.00,788.23,931.00,2.5739,117.19,-682.1300
8350000,27.00,773.40,923.28,2.8904,95.85,-667.5720
8400000,29.00,752.91,864.47,3.0769,89.21,-651.9630
8450000,27.00,769.08,870.90,2.9825,79.85,-668.4900
8500000,31.00,739.92,856.42,2.9753,107.61,-638.7780
8550000,24.00,806.89,926.63,2.5040,119.38,-702.2270
8600000,20.00,838.94,923.55,2.3333,98.70,-736.5850
8650000,38.00,712.34,1257.36,2.8477,203.84,-567.6040
8700000,31.00,739.83,893.24,3.0116,107.32,-635.0060
8750000,22.00,816.91,878.45,2.6236,82.68,-718.0650
8800000,25.00,801.25,1228.01,2.9328,133.00,-665.9490
8850000,25.00,794.93,911.96,2.5645,107.72,-691.2340
8900000,33.00,717.29,860.02,3.3467,94.58,-614.7880
8950000,29.00,754.98,861.50,3.0131,96.34,-654.3300
9000000,31.00,745.41,1356.27,3.6866,125.32,-594.2830
9050000,37.00,687.99,929.36,3.4022,115.86,-576.5540
9100000,27.00,783.39,983.88,2.5917,132.85,-671.5020
9150000,35.00,715.36,1078.87,3.2308,142.17,-589.9730
9200000,25.00,792.01,901.44,2.6480,96.04,-689.3660
9250000,26.00,781.31,860.67,2.8325,90.58,-682.2430
9300000,29.00,753.19,860.69,3.0762,90.17,-652.6210
9350000,12.00,903.35,350.92,1.6829,18.58,-862.2580
9400000,20.00,837.81,904.06,2.3833,93.05,-737.4040
9450000,17.00,864.88,916.16,2.2747,88.00,-764.7640
9500000,37.00,696.20,1411.28,4.1267,138.05,-536.5720
9550000,27.00,769.16,874.15,3.0135,80.15,-668.2450
9600000,8.00,943.97,357.21,1.1996,23.62,-904.2490
9650000,27.00,776.04,878.87,2.6278,105.63,-674.6530
9700000,23.00,815.96,907.92,2.3244,119.48,-713.6680
9750000,23.00,812.63,893.12,2.4429,105.00,-711.8180
9800000,18.00,858.55,918.25,2.1751,104.83,-757.7250
9850000,27.00,780.04,900.22,2.6689,120.44,-676.5180
9900000,22.00,819.29,876.71,2.4938,93.50,-720.6190
9950000,20.00,841.62,915.53,2.3005,112.10,-740.0670
10000000,25.00,795.88,897.62,2.6287,111.52,-693.6180
