TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
2950000,49.00,544.04,206.58,2.8701,44.49,-498.8820
3000000,52.00,512.27,198.39,3.6845,39.90,-466.4310
3050000,42.00,606.13,198.33,3.5579,29.07,-565.2970
3100000,81.00,227.71,200.95,5.0835,40.93,-167.1150
3150000,35.00,686.36,209.36,1.9729,59.31,-647.9240
3200000,30.00,735.58,206.88,2.2007,62.60,-699.8920
3250000,33.00,694.72,197.54,3.1482,26.18,-658.4660
3300000,89.00,149.19,190.10,6.2944,41.07,-85.6800
3350000,29.00,736.44,205.17,2.4095,32.41,-701.4230
3400000,30.00,742.76,210.44,1.8924,86.53,-706.7160
3450000,55.00,483.04,201.09,3.8372,40.44,-435.4310
3500000,79.00,252.36,203.65,4.7838,47.24,-192.4950
3550000,93.00,134.06,206.85,4.3193,67.08,-66.8750
3600000,42.00,606.74,194.31,3.3487,30.52,-566.3090
3650000,37.00,676.56,203.51,2.5872,84.97,-637.7090
3700000,31.00,718.95,212.20,1.9030,39.97,-682.2300
3750000,85.00,188.11,204.61,5.0015,40.60,-125.1490
3800000,35.00,677.15,204.83,2.5682,33.00,-639.1670
3850000,52.00,510.46,205.18,3.6380,36.42,-463.9420
3900000,45.00,575.72,197.53,3.8317,27.82,-533.4670
3950000,87.00,168.89,204.45,5.1620,41.11,-104.9450
4000000,44.00,590.30,207.98,2.9701,38.32,-547.5020
4050000,29.00,735.71,204.99,2.3843,29.90,-700.7110
4100000,41.00,615.81,199.60,3.5185,28.41,-575.3500
4150000,40.00,626.65,199.67,3.3821,30.62,-586.6830
4200000,94.00,110.06,201.33,5.5200,51.72,-42.9270
4250000,35.00,678.57,197.16,3.1331,37.06,-641.3540
4300000,32.00,714.40,209.21,2.2274,56.50,-677.4790
4350000,95.00,278.78,209.30,2.6523,239.56,-210.3500
4400000,36.00,678.69,202.23,2.9382,64.81,-640.4670
4450000,98.00,214.80,200.62,3.8952,198.29,-145.7380
4500000,38.00,667.48,201.89,2.9762,85.79,-628.2910
4550000,31.00,716.36,205.10,2.5040,31.61,-680.3500
4600000,38.00,658.04,204.91,2.7710,60.95,-618.5490
4650000,32.00,704.74,200.34,3.1293,26.31,-668.7060
4700000,35.00,674.68,198.87,3.1966,25.94,-637.2930
4750000,24.00,796.34,210.32,1.8132,75.42,-763.3080
4800000,23.00,794.53,206.86,2.1932,26.30,-762.3440
4850000,23.00,794.73,207.30,2.0590,27.17,-762.5000
4900000,44.00,587.87,202.01,3.4503,32.80,-545.6690
4950000,48.00,550.03,201.31,3.4975,36.56,-505.8990
5000000,30.00,725.09,203.11,2.7645,27.63,-689.7790
5050000,18.00,843.48,203.32,1.8057,21.11,-814.1480
5100000,18.00,842.83,203.37,2.0174,17.50,-813.4930
5150000,43.00,593.73,190.03,4.0302,23.37,-553.2270
5200000,32.00,706.97,207.64,2.3141,33.28,-670.2060
5250000,19.00,833.44,202.65,1.8973,21.05,-803.6750
5300000,13.00,893.00,203.93,1.6239,16.31,-866.1070
5350000,36.00,665.06,198.20,2.8781,26.94,-627.2400
5400000,17.00,853.62,202.39,1.7300,21.76,-824.8810
5450000,53.00,494.87,183.84,4.2174,25.64,-449.9860
5500000,23.00,808.97,214.96,1.4607,89.09,-775.9740
5550000,13.00,894.25,208.04,1.2947,25.92,-866.9460
5600000,19.00,835.02,206.75,1.4239,29.37,-804.8450
5650000,13.00,894.12,209.16,1.2416,24.92,-866.7040
5700000,15.00,873.99,206.71,1.4472,23.93,-845.8190
5750000,41.00,633.12,205.11,2.5176,70.63,-592.1090
5800000,16.00,864.29,205.30,1.3709,25.81,-835.7600
5850000,13.00,893.52,207.59,1.4074,20.31,-866.2610
5900000,14.00,884.21,204.98,1.1926,25.50,-856.7120
5950000,43.00,596.87,200.01,2.7747,30.67,-555.3690
6000000,55.00,478.71,189.89,3.0810,32.56,-432.2210
6050000,32.00,712.74,207.37,2.2066,51.31,-676.0030
6100000,12.00,903.39,205.80,1.4035,18.92,-876.8100
6150000,20.00,828.46,210.72,1.5151,46.30,-797.3880
6200000,9.00,934.21,209.80,0.8658,26.33,-908.7300
6250000,28.00,772.10,212.90,1.8014,124.36,-736.8100
6300000,17.00,854.23,205.23,1.4434,25.35,-825.2070
6350000,42.00,606.35,198.09,2.8621,29.60,-565.5410
6400000,27.00,773.72,209.54,2.1657,97.04,-739.2660
6450000,23.00,805.62,210.96,1.7248,74.52,-773.0240
6500000,21.00,812.90,200.92,2.3001,18.76,-782.3080
6550000,47.00,556.42,192.53,3.2265,29.15,-513.6670
6600000,11.00,913.06,206.81,1.4266,15.45,-886.8790
6650000,20.00,823.77,202.37,1.8431,22.85,-793.5330
6700000,11.00,913.85,208.35,1.1612,22.64,-887.5150
6750000,6.00,963.49,211.95,0.8583,15.50,-939.2950
6800000,16.00,862.98,203.91,1.9889,17.62,-834.5890
6850000,16.00,863.28,203.32,1.7407,19.50,-834.9480
6900000,23.00,793.64,199.56,2.1532,22.43,-762.1840
6950000,21.00,812.93,199.00,2.2153,18.90,-782.5300
7000000,17.00,853.10,201.31,1.8419,18.71,-824.4690
7050000,19.00,834.57,206.04,1.5596,27.00,-804.4660
7100000,31.00,715.03,198.98,2.3288,27.32,-679.6320
7150000,22.00,802.87,199.63,2.3759,18.86,-771.9070
7200000,21.00,817.68,209.91,1.5650,41.52,-786.1890
7250000,24.00,786.72,214.87,1.6470,35.33,-753.2330
7300000,18.00,845.00,208.78,1.5464,29.56,-815.1220
7350000,11.00,916.18,213.28,0.9200,43.82,-889.3520
7400000,32.00,716.01,205.79,2.4427,61.53,-679.4310
7450000,20.00,850.06,213.11,1.5478,154.30,-818.7490
7500000,15.00,874.39,207.98,1.2880,26.60,-846.0920
7550000,37.00,668.96,208.31,2.5277,64.43,-629.6290
7600000,26.00,842.61,212.34,1.6197,326.35,-808.3760
7650000,19.00,837.04,210.08,1.6298,40.00,-806.5320
7700000,21.00,815.84,212.50,1.7413,32.76,-784.0900
7750000,37.00,704.02,215.37,1.7087,159.19,-663.9830
7800000,41.00,668.61,209.53,2.2518,157.20,-627.1570
7850000,27.00,758.81,218.42,1.5865,41.81,-723.4680
7900000,13.00,893.28,206.81,1.5102,18.46,-866.0990
7950000,23.00,802.91,215.28,1.3260,62.74,-769.8820
8000000,21.00,830.50,215.24,1.3143,102.57,-798.4760
8050000,11.00,913.34,204.37,1.2810,18.00,-887.4030
8100000,10.00,923.31,209.62,1.2313,17.10,-897.3480
8150000,18.00,848.46,212.25,1.3316,48.78,-818.2350
8200000,28.00,748.51,216.00,1.7307,40.11,-712.9100
8250000,23.00,795.61,208.89,2.0413,31.00,-763.2210
8300000,24.00,785.61,210.90,1.9931,30.71,-752.5200
8350000,22.00,827.56,210.40,1.6223,131.09,-795.5200
8400000,20.00,830.76,212.89,1.2046,57.80,-799.4710
8450000,21.00,818.89,212.19,1.4388,47.29,-787.1710
8500000,25.00,776.02,213.15,1.9670,32.08,-742.2050
8550000,21.00,820.09,215.03,1.5256,53.00,-788.0870
8600000,14.00,884.53,206.35,1.3157,27.79,-856.8950
8650000,32.00,705.98,201.13,2.0941,30.19,-669.8670
8700000,29.00,735.63,206.65,2.4376,29.62,-700.4650
8750000,24.00,788.29,210.35,1.9482,41.88,-755.2550
8800000,20.00,828.36,213.98,1.4160,45.80,-796.9620
8850000,17.00,855.14,211.27,1.4835,30.71,-825.5130
8900000,22.00,805.58,209.30,1.8041,31.18,-773.6500
8950000,31.00,719.65,207.22,2.4638,42.23,-683.4280
9000000,18.00,845.62,210.58,1.7202,33.00,-815.5620
9050000,27.00,756.03,204.35,2.4086,31.52,-722.0950
9100000,25.00,775.71,211.25,2.0559,30.84,-742.0850
9150000,21.00,885.02,215.33,1.0230,362.19,-852.9870
9200000,39.00,683.81,215.38,1.8148,151.72,-642.7720
9250000,25.00,782.28,212.87,1.5504,57.12,-748.4930
9300000,21.00,820.90,215.19,1.2508,56.86,-788.8810
9350000,27.00,758.06,215.87,1.7052,39.04,-722.9730
9400000,18.00,845.52,212.53,1.4987,32.44,-815.2670
9450000,10.00,923.53,208.50,1.1519,19.30,-897.6800
9500000,12.00,903.93,207.07,1.1880,23.42,-877.2230
9550000,15.00,873.44,204.44,1.5742,20.27,-845.4960
9600000,17.00,854.77,213.22,1.5740,28.53,-824.9480
9650000,18.00,845.66,212.59,1.3759,33.22,-815.4010
9700000,9.00,933.24,210.98,1.1623,15.56,-907.6420
9750000,28.00,746.94,209.51,2.0613,34.50,-711.9890
9800000,17.00,854.56,210.86,1.5093,27.29,-824.9740
9850000,22.00,806.82,209.89,1.6051,36.82,-774.8310
9900000,10.00,923.78,214.43,1.0659,21.80,-897.3370
9950000,17.00,859.14,215.17,1.2763,54.24,-829.1230
10000000,9.00,933.01,210.23,1.2299,13.00,-907.4870
